0.26446456,0.14231516,0.09809929,0.102706246,0.19430031,0.19811441
0.32412186,0.12187317,0.024475452,0.06671108,0.20293392,0.2598845
0.3297141,0.10071563,0.061562803,0.11212698,0.10044458,0.29543588
0.06919182,0.19412924,0.21233413,0.054196216,0.41543162,0.05471698
0.19673757,0.1616877,0.05417597,0.11054304,0.12292437,0.35393134
0.19673757,0.1616877,0.05417597,0.11054304,0.12292437,0.35393134
0.43453118,0.05312288,0.059930135,0.11491445,0.15375109,0.18375029
0.28951693,0.16440216,0.06384281,0.07016507,0.2121722,0.19990088
0.6451963,0.03412907,0.025052825,0.04856721,0.1058435,0.14121109
0.19673757,0.1616877,0.05417597,0.11054304,0.12292437,0.35393134
0.5060692,0.0729946,0.09361768,0.05086777,0.1644102,0.11204064
0.54533,0.04143555,0.021612229,0.059206456,0.17033876,0.16207701
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.0799661,0.029371511,0.54929674,0.10771642,0.21558037,0.018068843
0.007681976,0.020309057,0.01219432,0.0028919403,0.954766,0.0021567207
0.00090186915,0.00038397635,0.00046623728,6.7018314e-05,0.9981464,3.447331e-05
0.008538005,0.021759301,0.012720631,0.0031315335,0.9514833,0.0023672176
0.2040639,0.37715298,0.01700579,0.02756419,0.04365237,0.33056077
0.012426094,0.01713286,0.13694641,0.012924167,0.8180093,0.0025611545
0.024368273,0.023187343,0.82218814,0.031424373,0.09366369,0.0051681316
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.11816673,0.07533615,0.30990228,0.058591116,0.41483036,0.023173373
0.033623524,0.074826404,0.40228084,0.2558512,0.19316393,0.040254027
0.1598322,0.044992276,0.04933892,0.024047732,0.6962289,0.025560014
0.11816673,0.07533615,0.30990228,0.058591116,0.41483036,0.023173373
0.033623524,0.074826404,0.40228084,0.2558512,0.19316393,0.040254027
0.026278365,0.062076308,0.54104936,0.12346964,0.22463113,0.022495154
0.11816673,0.07533615,0.30990228,0.058591116,0.41483036,0.023173373
0.033623524,0.074826404,0.40228084,0.2558512,0.19316393,0.040254027
0.05017409,0.061240684,0.35189727,0.20827074,0.2904568,0.03796042
6.712985e-05,0.00023838102,0.99805945,0.0014410408,0.00017192503,2.1952279e-05
0.04941264,0.017192647,0.87315667,0.029692428,0.022516191,0.0080293445
0.00038919534,0.001236974,0.99285805,0.004464187,0.0009104988,0.00014111694
0.05584534,0.39438513,0.03593088,0.016351491,0.43944952,0.058037676
0.003806044,0.007821548,0.9508385,0.02654155,0.00914412,0.0018483399
0.008483194,0.002985539,0.69039744,0.27862215,0.013849716,0.005661868
1.1333055e-05,8.0705286e-05,0.9995919,0.00028259322,3.0227127e-05,3.2399344e-06
0.00018772724,2.449547e-05,0.0040829657,0.9941228,4.012985e-05,0.0015418346
0.023553487,0.012954413,0.03694146,0.008505095,0.91466427,0.003381277
0.014639976,0.018615203,0.8938824,0.03136324,0.03751382,0.0039853845
1.5670768e-05,6.1984174e-05,0.99953616,0.00033191775,5.0947026e-05,3.2131381e-06
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.010029252,0.013804052,0.013237357,0.0015001191,0.960346,0.0010831913
0.00028470904,0.00047940004,0.99243814,0.0029656715,0.0037713847,6.0721857e-05
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.00027616895,0.00013347567,8.996189e-05,1.4226749e-05,0.9994779,8.265769e-06
0.038578562,0.031565566,0.6095259,0.081340715,0.22674067,0.012248598
0.070359915,0.040237777,0.10173961,0.0271416,0.7482349,0.012286156
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.3770563,0.030105578,0.06337493,0.05989107,0.42497832,0.044593763
0.034862723,0.007815633,0.6896112,0.22803618,0.02355448,0.01611973
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.5001712,0.103466585,0.024536991,0.054710697,0.07071773,0.24639675
0.030396855,0.19589908,0.039052904,0.012049825,0.7009544,0.021646982
0.008704092,0.010491103,0.94969314,0.017127292,0.01149975,0.0024845845
0.29194993,0.042680915,0.027237732,0.12176755,0.049359813,0.467004
0.28267512,0.12017956,0.09844743,0.06917039,0.30267262,0.12685487
0.055679187,0.14274351,0.21165496,0.09702894,0.4518503,0.04104315
0.18478519,0.07944933,0.4910363,0.084259234,0.09807703,0.06239282
0.8219739,0.0036602388,0.0018330304,0.0034581863,0.16267446,0.006400245
0.002445136,0.26656565,0.6408093,0.048966996,0.028767446,0.012445445
0.31785867,0.015917733,0.03978485,0.047804408,0.55336475,0.025269564
0.021018889,0.037688673,0.8286787,0.05202163,0.049987756,0.01060431
0.0034170225,0.0016476027,0.022321532,0.9372125,0.001642814,0.033758536
0.09797244,0.14106433,0.20884444,0.27873477,0.049822696,0.22356126
0.021589914,0.047878254,0.55854064,0.30691653,0.012846428,0.05222823
2.0861797e-05,2.567298e-05,0.9909864,0.008937695,1.6766506e-05,1.2481037e-05
2.0861797e-05,2.567298e-05,0.9909864,0.008937695,1.6766506e-05,1.2481037e-05
0.018646477,0.042180695,0.8428815,0.057053294,0.029204112,0.010033913
0.18810974,0.19423255,0.17030126,0.110210724,0.12152529,0.21562044
0.11265904,0.38777643,0.15828922,0.076753765,0.050250795,0.21427077
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.0011456438,0.0006214979,0.4259208,0.5694178,0.0007275865,0.0021667131
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.036630563,0.08895989,0.46734154,0.29871723,0.027024763,0.08132594
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.00038085954,6.382107e-05,0.0086516235,0.98799944,0.00013294541,0.002771284
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.08985592,0.040445775,0.07096629,0.024289064,0.7582812,0.016161883
0.26898733,0.049419705,0.024025252,0.02246098,0.597158,0.03794872
0.8692919,0.0060972264,0.0011992686,0.00570173,0.101959035,0.015750812
0.26898733,0.049419705,0.024025252,0.02246098,0.597158,0.03794872
0.03583401,0.09579148,0.38854137,0.04731566,0.41612008,0.016397348
0.3555872,0.06715635,0.048251983,0.05966833,0.4086345,0.060701545
0.26898733,0.049419705,0.024025252,0.02246098,0.597158,0.03794872
0.03583401,0.09579148,0.38854137,0.04731566,0.41612008,0.016397348
0.3555872,0.06715635,0.048251983,0.05966833,0.4086345,0.060701545
0.26898733,0.049419705,0.024025252,0.02246098,0.597158,0.03794872
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.011438667,0.70853984,0.1586793,0.010612338,0.0945581,0.016171662
0.18178001,0.23839544,0.03743392,0.074539445,0.28551838,0.18233278
0.03568628,0.114758775,0.06364656,0.017145256,0.7498016,0.01896156
0.18178001,0.23839544,0.03743392,0.074539445,0.28551838,0.18233278
0.10096101,0.03913491,0.08242563,0.025599796,0.74047714,0.011401518
0.18658857,0.31603232,0.035173565,0.059501756,0.24577692,0.15692689
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.13504483,0.15618224,0.028190855,0.020797797,0.6147036,0.045080744
0.32039234,0.03779322,0.00680252,0.005343653,0.6162561,0.013412219
0.61078596,0.115241624,0.004231202,0.0070321816,0.19957763,0.06313139
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.022644807,0.05341758,0.005250411,0.0015615039,0.91333055,0.003795106
0.028708866,0.030079257,0.35709766,0.4480021,0.09342925,0.04268295
0.13493398,0.23183008,0.10825585,0.055873077,0.40511435,0.06399273
0.28874245,0.08361483,0.08359203,0.16824314,0.23080444,0.14500311
0.00042100425,0.00022869399,0.00016629577,3.1793086e-05,0.99913305,1.9135516e-05
0.045824483,0.06378971,0.33035046,0.05569939,0.48706615,0.017269826
0.0042770477,0.0025857873,0.9385393,0.039963927,0.013250509,0.0013834486
0.0133290505,0.0072731646,0.8932548,0.05514235,0.027420348,0.0035802587
